Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-11-09,24.329999923706055,24.719999313354492,22.989999771118164,23.899999618530273,23.899999618530273,49900,DAWN
2021-11-10,24.360000610351562,24.65999984741211,22.68000030517578,23.139999389648438,23.139999389648438,41700,DAWN
2021-11-11,23.219999313354492,23.829999923706055,22.93000030517578,23.149999618530273,23.149999618530273,60500,DAWN
2021-11-12,22.672000885009766,23.094999313354492,22.190000534057617,22.190000534057617,22.190000534057617,32800,DAWN
2021-11-15,22.59000015258789,22.670000076293945,21.010000228881836,21.260000228881836,21.260000228881836,78000,DAWN
2021-11-16,21.239999771118164,22.559999465942383,20.8700008392334,21.3799991607666,21.3799991607666,64300,DAWN
2021-11-17,21.450000762939453,21.950000762939453,20.399999618530273,20.510000228881836,20.510000228881836,22700,DAWN
2021-11-18,20.510000228881836,20.989999771118164,19.979999542236328,20.110000610351562,20.110000610351562,57200,DAWN
2021-11-19,19.920000076293945,20.600000381469727,19.143999099731445,20.110000610351562,20.110000610351562,27700,DAWN
2021-11-22,20.309999465942383,21.0,18.81999969482422,19.030000686645508,19.030000686645508,30500,DAWN
2021-11-23,19.0,20.729999542236328,18.5,19.0,19.0,72600,DAWN
2021-11-24,18.704999923706055,18.799999237060547,17.93000030517578,18.15999984741211,18.15999984741211,78800,DAWN
2021-11-26,17.59000015258789,18.81999969482422,17.59000015258789,18.299999237060547,18.299999237060547,110900,DAWN
2021-11-29,18.809999465942383,20.020000457763672,17.780000686645508,18.049999237060547,18.049999237060547,298600,DAWN
2021-11-30,17.809999465942383,19.010000228881836,16.399999618530273,18.3700008392334,18.3700008392334,699700,DAWN
2021-12-01,19.635000228881836,19.635000228881836,16.1299991607666,16.43000030517578,16.43000030517578,116600,DAWN
2021-12-02,16.479999542236328,19.540000915527344,16.25,19.329999923706055,19.329999923706055,176300,DAWN
2021-12-03,19.420000076293945,19.643999099731445,17.56999969482422,18.0,18.0,119500,DAWN
2021-12-06,18.43000030517578,18.665000915527344,17.229999542236328,18.0,18.0,313900,DAWN
2021-12-07,18.360000610351562,19.934999465942383,17.954999923706055,18.0,18.0,457700,DAWN
2021-12-08,18.25,18.729999542236328,17.31999969482422,17.979999542236328,17.979999542236328,333200,DAWN
2021-12-09,17.450000762939453,19.899999618530273,16.450000762939453,16.75,16.75,311900,DAWN
2021-12-10,16.809999465942383,18.40999984741211,16.163999557495117,17.389999389648438,17.389999389648438,301800,DAWN
2021-12-13,17.239999771118164,18.809999465942383,16.82200050354004,17.450000762939453,17.450000762939453,184600,DAWN
2021-12-14,17.239999771118164,17.8799991607666,16.670000076293945,17.450000762939453,17.450000762939453,392200,DAWN
2021-12-15,17.670000076293945,18.649999618530273,16.614999771118164,18.25,18.25,826200,DAWN
2021-12-16,18.049999237060547,18.844999313354492,16.84000015258789,17.530000686645508,17.530000686645508,837200,DAWN
2021-12-17,17.229999542236328,18.270000457763672,16.469999313354492,17.850000381469727,17.850000381469727,1156600,DAWN
2021-12-20,17.510000228881836,18.639999389648438,16.868000030517578,17.959999084472656,17.959999084472656,610700,DAWN
2021-12-21,18.0,18.0,16.809999465942383,17.290000915527344,17.290000915527344,647700,DAWN
2021-12-22,16.739999771118164,16.739999771118164,15.539999961853027,15.649999618530273,15.649999618530273,218200,DAWN
2021-12-23,15.649999618530273,15.890000343322754,15.15999984741211,15.829999923706055,15.829999923706055,69900,DAWN
2021-12-27,15.899999618530273,16.059999465942383,15.5600004196167,15.970000267028809,15.970000267028809,168500,DAWN
2021-12-28,16.0,16.309999465942383,15.90999984741211,16.270000457763672,16.270000457763672,207100,DAWN
2021-12-29,16.270000457763672,16.84000015258789,15.760000228881836,16.350000381469727,16.350000381469727,137000,DAWN
2021-12-30,16.3799991607666,17.149999618530273,16.31999969482422,16.6299991607666,16.6299991607666,203300,DAWN
2021-12-31,16.719999313354492,17.829999923706055,16.559999465942383,16.850000381469727,16.850000381469727,102800,DAWN
2022-01-03,16.75,17.579999923706055,16.25,17.469999313354492,17.469999313354492,126700,DAWN
2022-01-04,17.520000457763672,17.520000457763672,16.8700008392334,16.979999542236328,16.979999542236328,31500,DAWN
2022-01-05,17.110000610351562,17.700000762939453,16.299999237060547,16.479999542236328,16.479999542236328,100800,DAWN
2022-01-06,16.34000015258789,17.309999465942383,16.010000228881836,16.459999084472656,16.459999084472656,133500,DAWN
2022-01-07,16.5,16.790000915527344,15.770000457763672,15.970000267028809,15.970000267028809,252000,DAWN
2022-01-10,15.90999984741211,16.274999618530273,13.9399995803833,14.479999542236328,14.479999542236328,486700,DAWN
2022-01-11,14.270000457763672,15.364999771118164,14.09000015258789,15.09000015258789,15.09000015258789,167300,DAWN
2022-01-12,15.010000228881836,15.8100004196167,14.9399995803833,15.359999656677246,15.359999656677246,142100,DAWN
2022-01-13,15.399999618530273,15.729999542236328,14.09000015258789,14.1899995803833,14.1899995803833,726300,DAWN
2022-01-14,14.0,14.385000228881836,13.449999809265137,14.09000015258789,14.09000015258789,111100,DAWN
2022-01-18,14.039999961853027,14.529999732971191,14.039999961853027,14.260000228881836,14.260000228881836,184400,DAWN
2022-01-19,14.399999618530273,14.954999923706055,14.069999694824219,14.710000038146973,14.710000038146973,193900,DAWN
2022-01-20,14.760000228881836,15.359999656677246,14.595000267028809,14.779999732971191,14.779999732971191,250100,DAWN
2022-01-21,15.029999732971191,15.609999656677246,14.279999732971191,14.630000114440918,14.630000114440918,425400,DAWN
2022-01-24,14.520000457763672,14.71500015258789,13.510000228881836,14.529999732971191,14.529999732971191,375100,DAWN
2022-01-25,14.390000343322754,15.289999961853027,13.670000076293945,14.75,14.75,342500,DAWN
2022-01-26,14.869999885559082,16.360000610351562,13.6899995803833,13.850000381469727,13.850000381469727,153500,DAWN
2022-01-27,14.029999732971191,14.265000343322754,12.989999771118164,13.25,13.25,129600,DAWN
2022-01-28,13.260000228881836,14.029999732971191,12.949999809265137,14.010000228881836,14.010000228881836,919100,DAWN
2022-01-31,14.0,14.880000114440918,14.0,14.75,14.75,188900,DAWN
2022-02-01,14.760000228881836,15.0600004196167,14.260000228881836,14.949999809265137,14.949999809265137,99400,DAWN
2022-02-02,14.979999542236328,14.979999542236328,14.020000457763672,14.079999923706055,14.079999923706055,90700,DAWN
2022-02-03,14.0,14.380000114440918,14.0,14.09000015258789,14.09000015258789,61800,DAWN
2022-02-04,14.0,14.239999771118164,13.520000457763672,13.739999771118164,13.739999771118164,273600,DAWN
2022-02-07,13.819999694824219,14.734999656677246,13.649999618530273,14.210000038146973,14.210000038146973,97300,DAWN
2022-02-08,14.0600004196167,14.789999961853027,14.0,14.630000114440918,14.630000114440918,147300,DAWN
2022-02-09,14.829999923706055,15.720000267028809,14.640000343322754,15.470000267028809,15.470000267028809,134200,DAWN
2022-02-10,15.380000114440918,15.789999961853027,14.119999885559082,14.229999542236328,14.229999542236328,211600,DAWN
2022-02-11,14.25,15.020000457763672,14.0,14.09000015258789,14.09000015258789,151400,DAWN
2022-02-14,14.119999885559082,14.119999885559082,12.699999809265137,13.100000381469727,13.100000381469727,446100,DAWN
2022-02-15,12.960000038146973,14.15999984741211,12.960000038146973,13.789999961853027,13.789999961853027,223600,DAWN
2022-02-16,13.649999618530273,13.979999542236328,13.289999961853027,13.725000381469727,13.725000381469727,108800,DAWN
2022-02-17,13.430000305175781,13.869999885559082,13.109999656677246,13.489999771118164,13.489999771118164,149600,DAWN
2022-02-18,13.430000305175781,13.890000343322754,13.045000076293945,13.710000038146973,13.710000038146973,161000,DAWN
2022-02-22,13.649999618530273,14.010000228881836,13.170000076293945,13.3100004196167,13.3100004196167,224400,DAWN
2022-02-23,13.399999618530273,13.539999961853027,13.15999984741211,13.420000076293945,13.420000076293945,184400,DAWN
2022-02-24,13.170000076293945,13.829999923706055,13.170000076293945,13.8100004196167,13.8100004196167,146700,DAWN
2022-02-25,13.930000305175781,14.1899995803833,13.59000015258789,14.109999656677246,14.109999656677246,85300,DAWN
2022-02-28,13.779999732971191,14.229999542236328,13.550999641418457,13.65999984741211,13.65999984741211,127900,DAWN
2022-03-01,13.579999923706055,13.954999923706055,13.220000267028809,13.319999694824219,13.319999694824219,182700,DAWN
2022-03-02,13.380000114440918,14.199999809265137,13.229999542236328,13.5,13.5,96300,DAWN
2022-03-03,13.529999732971191,13.729999542236328,12.8100004196167,12.8100004196167,12.8100004196167,173400,DAWN
2022-03-04,12.520000457763672,12.970000267028809,11.9399995803833,11.970000267028809,11.970000267028809,126100,DAWN
2022-03-07,11.899999618530273,12.369999885559082,11.380000114440918,12.229999542236328,12.229999542236328,211000,DAWN
2022-03-08,12.34000015258789,12.789999961853027,11.489999771118164,12.40999984741211,12.40999984741211,178700,DAWN
2022-03-09,12.65999984741211,13.449999809265137,12.520000457763672,12.819999694824219,12.819999694824219,108300,DAWN
2022-03-10,12.579999923706055,12.59000015258789,11.890000343322754,12.359999656677246,12.359999656677246,765400,DAWN
2022-03-11,12.630000114440918,12.979999542236328,11.420000076293945,11.510000228881836,11.510000228881836,264800,DAWN
2022-03-14,11.630000114440918,11.960000038146973,10.649999618530273,10.729999542236328,10.729999542236328,157200,DAWN
2022-03-15,10.779999732971191,11.220000267028809,10.289999961853027,10.479999542236328,10.479999542236328,227500,DAWN
2022-03-16,10.59000015258789,11.1850004196167,10.59000015258789,10.979999542236328,10.979999542236328,261700,DAWN
2022-03-17,10.949999809265137,11.130000114440918,10.600000381469727,11.0600004196167,11.0600004196167,269500,DAWN
2022-03-18,11.100000381469727,11.59000015258789,10.710000038146973,10.930000305175781,10.930000305175781,1370900,DAWN
2022-03-21,10.899999618530273,11.020000457763672,9.779999732971191,9.829999923706055,9.829999923706055,239800,DAWN
2022-03-22,9.890000343322754,9.920000076293945,9.460000038146973,9.739999771118164,9.739999771118164,212400,DAWN
2022-03-23,9.890000343322754,10.0,9.199999809265137,9.270000457763672,9.270000457763672,175000,DAWN
2022-03-24,9.279999732971191,9.529999732971191,9.109999656677246,9.470000267028809,9.470000267028809,188500,DAWN
2022-03-25,9.460000038146973,9.729999542236328,9.029999732971191,9.489999771118164,9.489999771118164,166100,DAWN
2022-03-28,9.430000305175781,9.585000038146973,9.069999694824219,9.119999885559082,9.119999885559082,91500,DAWN
2022-03-29,9.229999542236328,9.720000267028809,9.229999542236328,9.630000114440918,9.630000114440918,87500,DAWN
2022-03-30,9.619999885559082,10.3100004196167,9.619999885559082,9.829999923706055,9.829999923706055,134900,DAWN
2022-03-31,9.720000267028809,10.050000190734863,9.720000267028809,9.920000076293945,9.920000076293945,97700,DAWN
2022-04-01,9.8100004196167,10.670000076293945,9.8100004196167,10.5600004196167,10.5600004196167,140500,DAWN
2022-04-04,10.529999732971191,10.765000343322754,10.289999961853027,10.670000076293945,10.670000076293945,110000,DAWN
2022-04-05,10.779999732971191,10.854999542236328,10.65999984741211,10.789999961853027,10.789999961853027,126500,DAWN
2022-04-06,10.539999961853027,11.194999694824219,10.46500015258789,11.140000343322754,11.140000343322754,483800,DAWN
2022-04-07,10.970000267028809,11.279999732971191,10.805000305175781,11.149999618530273,11.149999618530273,225900,DAWN
2022-04-08,11.029999732971191,11.390000343322754,10.850000381469727,11.09000015258789,11.09000015258789,84600,DAWN
2022-04-11,11.100000381469727,11.100000381469727,10.600000381469727,10.979999542236328,10.979999542236328,250400,DAWN
2022-04-12,11.020000457763672,11.40999984741211,10.920000076293945,11.029999732971191,11.029999732971191,89900,DAWN
2022-04-13,11.039999961853027,11.720000267028809,10.970000267028809,11.609999656677246,11.609999656677246,143800,DAWN
2022-04-14,11.600000381469727,11.600000381469727,11.0600004196167,11.319999694824219,11.319999694824219,96200,DAWN
2022-04-18,11.210000038146973,11.210000038146973,10.920000076293945,11.130000114440918,11.130000114440918,346400,DAWN
2022-04-19,11.0600004196167,11.199999809265137,10.925000190734863,11.010000228881836,11.010000228881836,88400,DAWN
2022-04-20,11.069999694824219,11.300000190734863,10.864999771118164,11.15999984741211,11.15999984741211,69500,DAWN
2022-04-21,11.210000038146973,11.225000381469727,10.949999809265137,10.970000267028809,10.970000267028809,158100,DAWN
2022-04-22,10.890000343322754,10.949999809265137,10.449999809265137,10.529999732971191,10.529999732971191,185600,DAWN
2022-04-25,10.420000076293945,10.79800033569336,10.069999694824219,10.579999923706055,10.579999923706055,142800,DAWN
2022-04-26,10.5,10.510000228881836,9.710000038146973,9.770000457763672,9.770000457763672,332100,DAWN
2022-04-27,9.680000305175781,9.989999771118164,8.789999961853027,9.020000457763672,9.020000457763672,176100,DAWN
2022-04-28,9.149999618530273,9.524999618530273,8.324999809265137,8.970000267028809,8.970000267028809,172600,DAWN
2022-04-29,8.899999618530273,9.369999885559082,8.489999771118164,8.520000457763672,8.520000457763672,194300,DAWN
2022-05-02,8.800000190734863,9.319999694824219,8.25,9.279999732971191,9.279999732971191,402600,DAWN
2022-05-03,9.359999656677246,10.199999809265137,8.869999885559082,9.5,9.5,381700,DAWN
2022-05-04,9.460000038146973,9.949999809265137,8.90999984741211,9.729999542236328,9.729999542236328,436200,DAWN
2022-05-05,9.539999961853027,9.619999885559082,8.930000305175781,8.989999771118164,8.989999771118164,110100,DAWN
2022-05-06,8.9399995803833,9.039999961853027,8.289999961853027,8.399999618530273,8.399999618530273,105200,DAWN
2022-05-09,8.229999542236328,8.3149995803833,7.670000076293945,7.739999771118164,7.739999771118164,171900,DAWN
2022-05-10,7.929999828338623,8.079999923706055,7.480000019073486,7.659999847412109,7.659999847412109,160500,DAWN
2022-05-11,7.590000152587891,7.625,6.985000133514404,7.050000190734863,7.050000190734863,647800,DAWN
2022-05-12,6.980000019073486,7.369999885559082,6.610000133514404,6.949999809265137,6.949999809265137,236600,DAWN
2022-05-13,7.039999961853027,7.78000020980835,6.53000020980835,7.650000095367432,7.650000095367432,461800,DAWN
2022-05-16,7.699999809265137,8.1899995803833,7.559999942779541,7.849999904632568,7.849999904632568,177300,DAWN
2022-05-17,8.100000381469727,8.640000343322754,7.75,8.59000015258789,8.59000015258789,218300,DAWN
2022-05-18,8.359999656677246,8.5,7.400000095367432,7.579999923706055,7.579999923706055,248300,DAWN
2022-05-19,7.489999771118164,7.769999980926514,6.800000190734863,6.880000114440918,6.880000114440918,203000,DAWN
2022-05-20,6.980000019073486,7.300000190734863,6.829999923706055,7.199999809265137,7.199999809265137,155900,DAWN
2022-05-23,7.329999923706055,7.760000228881836,7.034999847412109,7.21999979019165,7.21999979019165,291000,DAWN
2022-05-24,7.159999847412109,7.329999923706055,6.809999942779541,7.28000020980835,7.28000020980835,360000,DAWN
2022-05-25,7.320000171661377,7.510000228881836,6.079999923706055,6.159999847412109,6.159999847412109,440900,DAWN
2022-05-26,6.090000152587891,6.159999847412109,5.710000038146973,5.75,5.75,1200100,DAWN
2022-05-27,5.75,5.800000190734863,5.440000057220459,5.71999979019165,5.71999979019165,731400,DAWN
2022-05-31,5.5,6.230000019073486,5.449999809265137,6.21999979019165,6.21999979019165,942400,DAWN
2022-06-01,6.199999809265137,6.599999904632568,6.03000020980835,6.559999942779541,6.559999942779541,935400,DAWN
2022-06-02,6.489999771118164,7.019999980926514,6.380000114440918,6.670000076293945,6.670000076293945,527300,DAWN
2022-06-03,6.679999828338623,7.199999809265137,6.46999979019165,7.019999980926514,7.019999980926514,353400,DAWN
2022-06-06,7.110000133514404,7.110000133514404,6.519999980926514,6.679999828338623,6.679999828338623,195500,DAWN
2022-06-07,6.619999885559082,6.915999889373779,6.400000095367432,6.739999771118164,6.739999771118164,232600,DAWN
2022-06-08,6.75,7.460000038146973,6.630000114440918,7.050000190734863,7.050000190734863,163900,DAWN
2022-06-09,7.019999980926514,7.235000133514404,6.690000057220459,7.119999885559082,7.119999885559082,142100,DAWN
